filepath,label_id,label_name,source,split
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\24074-1-0-1.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\21683-9-0-39.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1341.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\97317-2-0-34.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-14-10.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-32318-A-0.wav,2,dog_bark,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-209536-A-37.wav,8,clock_alarm,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\166268-3-1-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\178826-2-0-12.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\209992-5-2-26.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\192124-2-0-7.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\107357-8-0-7.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-39443-A-19.wav,6,thunderstorm,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\187356-1-5-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\71177-8-2-0.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\57596-3-1-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\337.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-119120-E-48.wav,7,fireworks,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\204240-0-0-13.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\197318-6-6-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\138.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\34643-4-2-1.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\38121-3-0-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-60676-A-34.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-180156-B-43.wav,4,car_horn,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\127443-4-0-12.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-10-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\123688-8-2-4.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\173994-3-0-45.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-123224-A-19.wav,6,thunderstorm,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\203913-8-0-12.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\144007-5-1-6.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\128607-4-1-1.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\105289-8-1-3.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\9031-3-1-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\175851-1-0-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\175296-2-0-76.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\135528-6-4-1.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\175849-1-0-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\179868-1-0-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\7060-6-1-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\71309-1-0-6.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\135544-6-8-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\71171-4-3-2.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\87275-1-0-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\136399-6-9-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-234247-A-37.wav,8,clock_alarm,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-17808-B-12.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-148297-A-37.wav,8,clock_alarm,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\103258-5-0-6.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\175917-3-1-1.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\35629-3-3-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-2.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\24074-1-0-8.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-151089-A-30.wav,9,door_knock,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-216281-A-39.wav,0,glass_breaking,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-172881-A-48.wav,7,fireworks,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\105029-7-2-5.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1564.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-197913-A-18.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\148827-6-1-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\107357-8-1-17.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\151069-6-0-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-7-8.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\686.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1166.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\108362-2-0-30.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-183992-A-0.wav,2,dog_bark,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\94636-8-0-20.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-132340-A-37.wav,8,clock_alarm,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\157207-6-3-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\81068-5-2-0.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\34241-1-2-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\26255-3-6-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-181071-B-40.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\58005-4-0-24.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\172314-9-0-72.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\157799-6-0-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\174287-6-3-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-160614-A-48.wav,7,fireworks,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\179866-1-0-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\7389-1-0-4.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1052.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-158746-C-2.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\54187-1-0-1.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\22601-8-0-36.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\30206-7-0-21.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\128465-1-0-6.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-185575-C-20.wav,5,crying_baby,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-151080-A-20.wav,5,crying_baby,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1152.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\91396-8-0-3.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-155312-A-0.wav,2,dog_bark,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\43802-1-2-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\91209-5-0-2.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-159609-B-14.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\186940-5-0-0.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\167464-0-0-13.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\162134-7-12-1.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\162432-6-5-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\162433-6-3-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-76831-B-42.wav,3,siren,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\165166-8-0-3.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\17486-3-2-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\83488-1-0-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-185456-A-29.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\162703-1-0-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\4918-3-3-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\72015-2-0-3.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\194458-9-0-2.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-204777-A-39.wav,0,glass_breaking,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1120.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\36902-3-0-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\162434-6-0-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\7389-1-0-6.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\122690-6-0-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\160009-2-0-50.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\612.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\179096-3-0-10.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\161923-3-0-12.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\14110-4-0-2.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\71866-9-0-23.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\439.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\164053-8-2-3.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\107090-1-1-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\135544-6-19-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1267.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\165039-7-5-1.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\153057-1-0-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\177742-0-0-111.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-101296-B-19.wav,6,thunderstorm,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\62837-7-1-1.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\85249-2-0-62.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\66324-9-0-53.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-0-1.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1437.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\103076-3-2-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\99192-4-0-43.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\24965-3-0-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-160614-F-48.wav,7,fireworks,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\34708-6-5-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1547.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-7-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\174292-6-0-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\17578-5-0-8.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\112195-3-0-80.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\135528-6-7-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-5-3.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\948.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\170.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\104998-7-19-9.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\159738-8-0-13.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\9223-2-0-2.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\174287-6-0-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\156634-5-0-4.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\162433-6-4-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\162431-6-0-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\115243-9-0-16.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\69962-2-0-15.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\180937-4-0-20.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-977-A-39.wav,0,glass_breaking,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\197318-6-10-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-19.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\66619-2-0-22.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-151081-A-20.wav,5,crying_baby,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1225.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1212.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159744-8-0-10.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\123688-8-2-1.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-186518-A-30.wav,9,door_knock,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\118558-5-1-1.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-251426-B-30.wav,9,door_knock,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\34708-6-3-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\196078-2-0-0.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\197320-6-2-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-218199-B-35.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\603.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\158608-8-0-4.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1025.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\757.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\117536-1-0-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1336.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-38.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\158593-2-0-0.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\106015-5-0-13.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\162433-6-2-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\145612-6-0-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\194733-9-0-10.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\176787-5-0-25.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\197320-6-11-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\115535-3-0-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\159747-8-0-4.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\197080-3-0-6.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\161922-3-2-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\44737-5-0-1.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-103999-A-30.wav,9,door_knock,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-76831-E-42.wav,3,siren,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\200460-6-4-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\779.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\72724-3-2-9.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-260875-A-35.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\879.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\78360-4-0-16.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159707-6-0-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\7063-6-0-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\188813-7-10-2.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\156.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\467.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\135528-6-8-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\87275-1-2-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\163459-3-0-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-84705-A-39.wav,0,glass_breaking,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-198891-C-8.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\93567-8-0-11.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\79584-3-1-2.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\100648-1-2-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\27216-3-0-18.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\49974-1-0-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-58923-A-27.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-144891-A-19.wav,6,thunderstorm,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\146845-0-0-30.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\169466-4-2-4.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-4-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1058.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\54187-1-0-2.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\94868-1-1-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\172315-9-0-203.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\74726-8-0-9.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-127890-A-9.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\162434-6-1-0.wav,1,gun_shot,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-139748-B-15.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\74726-8-0-14.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\683.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1541.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\39884-5-0-6.wav,10,background,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\342.wav,11,screaming,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\97756-3-0-0.wav,2,dog_bark,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-208757-A-2.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\171249-1-0-0.wav,4,car_horn,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\159742-8-0-7.wav,3,siren,urban,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-50668-B-41.wav,10,background,esc50,val
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\840.wav,11,screaming,esc50,val
