filepath,label_id,label_name,source,split,feature_path
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\157868-8-0-2.wav,3,sirena,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1320.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1012.wav,6,grito,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1321.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\77927-3-1-1.wav,2,ladrido_perro,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1322.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\159747-8-0-18.wav,3,sirena,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1323.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-231762-A-0.wav,2,ladrido_perro,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1324.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\22601-8-0-6.wav,3,sirena,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1325.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\71177-8-1-4.wav,3,sirena,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1326.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\159738-8-0-13.wav,3,sirena,urban,val,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\506.wav,6,grito,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1328.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-195497-B-11.wav,7,fondo,esc50,val,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1554.wav,6,grito,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1330.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\95536-3-0-1.wav,2,ladrido_perro,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1331.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\162431-6-2-0.wav,1,disparo,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1332.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\31840-3-0-0.wav,2,ladrido_perro,urban,val,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\103076-3-2-0.wav,2,ladrido_perro,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1334.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\148837-6-1-0.wav,1,disparo,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1335.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\148632-8-0-0.wav,3,sirena,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1336.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\136399-6-6-0.wav,1,disparo,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1337.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\69883-3-0-5.wav,2,ladrido_perro,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1338.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-0-3.wav,7,fondo,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_1339.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\43805-8-0-0.wav,3,sirena,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1340.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\135528-6-4-2.wav,1,disparo,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1341.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\162431-6-3-0.wav,1,disparo,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1342.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\148828-6-0-0.wav,1,disparo,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1343.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\20285-3-2-0.wav,2,ladrido_perro,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1344.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1234.wav,6,grito,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1345.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-135649-B-45.wav,7,fondo,esc50,val,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\4918-3-3-0.wav,2,ladrido_perro,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1347.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\108187-3-2-0.wav,2,ladrido_perro,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1348.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\157800-6-0-0.wav,1,disparo,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1349.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\96657-8-0-0.wav,3,sirena,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1350.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\345.wav,6,grito,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1351.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1145.wav,6,grito,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1352.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1182.wav,6,grito,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1353.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\334.wav,6,grito,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1354.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\135544-6-0-0.wav,1,disparo,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1355.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-43806-A-42.wav,3,sirena,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1356.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1462.wav,6,grito,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1357.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\98.wav,6,grito,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1358.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\159744-8-0-10.wav,3,sirena,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1359.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-152594-A-30.wav,5,llamar_puerta,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\5_1360.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\38121-3-0-0.wav,2,ladrido_perro,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1361.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\104817-4-0-5.wav,7,fondo,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_1362.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\467.wav,6,grito,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1363.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\40722-8-0-5.wav,3,sirena,urban,val,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\180937-7-4-8.wav,7,fondo,urban,val,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-203377-A-39.wav,0,rotura_cristal,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\0_1366.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-155312-A-0.wav,2,ladrido_perro,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1367.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\162433-6-4-0.wav,1,disparo,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1368.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\197320-6-11-0.wav,1,disparo,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1369.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-260433-A-39.wav,0,rotura_cristal,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\0_1370.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\146714-0-0-50.wav,7,fondo,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_1371.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-100032-A-0.wav,2,ladrido_perro,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1372.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-233607-A-39.wav,0,rotura_cristal,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\0_1373.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\65745-3-0-88.wav,2,ladrido_perro,urban,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1374.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\548.wav,6,grito,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1375.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-152007-E-20.wav,4,bebe_llorando,esc50,val,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_1376.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-128465-B-43.wav,7,fondo,esc50,test,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\43806-8-0-0.wav,3,sirena,urban,test,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\174.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1379.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\151.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1380.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\71312-3-0-2.wav,2,ladrido_perro,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1381.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-118072-A-0.wav,2,ladrido_perro,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1382.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\161922-3-2-0.wav,2,ladrido_perro,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1383.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\879.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1384.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\417.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1385.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1420.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1386.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\337.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1387.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\82024-3-0-8.wav,2,ladrido_perro,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1388.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1052.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1389.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-155766-A-13.wav,7,fondo,esc50,test,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-2-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1391.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\72259-1-7-22.wav,7,fondo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_1392.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\112195-3-0-57.wav,2,ladrido_perro,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1393.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-194711-A-38.wav,7,fondo,esc50,test,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\206.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1395.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\136399-6-3-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1396.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\24965-3-0-0.wav,2,ladrido_perro,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1397.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-78.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1398.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-251426-B-30.wav,5,llamar_puerta,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\5_1399.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1215.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1400.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\836.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1401.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\180156-1-10-0.wav,7,fondo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_1402.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\138015-3-0-7.wav,2,ladrido_perro,urban,test,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\22601-8-0-1.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1404.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\25039-6-1-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1405.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-107351-A-20.wav,4,bebe_llorando,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_1406.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\135527-6-4-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1407.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\135528-6-4-1.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1408.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\162436-6-0-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1409.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\34708-6-3-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1410.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1247.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1411.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\168037-4-9-0.wav,7,fondo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_1412.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-212454-A-0.wav,2,ladrido_perro,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1413.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-66637-B-20.wav,4,bebe_llorando,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_1414.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\157866-8-0-19.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1415.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\188823-7-4-0.wav,7,fondo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_1416.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\200460-6-4-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1417.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-154688-A-31.wav,7,fondo,esc50,test,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1219.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1419.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-28135-A-11.wav,7,fondo,esc50,test,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-121532-A-42.wav,3,sirena,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1421.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\4-182039-A-30.wav,5,llamar_puerta,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\5_1422.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\145612-6-2-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1423.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\105289-8-1-3.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1424.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\107357-8-0-7.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1425.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\162435-6-0-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1426.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\159753-8-0-4.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1427.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\22601-8-0-51.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1428.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold8\162433-6-3-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1429.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1178.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1430.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\166268-3-1-0.wav,2,ladrido_perro,urban,test,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-160551-A-42.wav,3,sirena,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1432.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-26188-A-30.wav,5,llamar_puerta,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\5_1433.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\102842-3-1-0.wav,2,ladrido_perro,urban,test,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\91396-8-0-3.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1435.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-211527-A-20.wav,4,bebe_llorando,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_1436.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\93567-8-0-11.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1437.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-96950-A-9.wav,7,fondo,esc50,test,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\197320-6-2-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1439.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-219318-A-31.wav,7,fondo,esc50,test,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\133797-6-0-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1441.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-133889-A-30.wav,5,llamar_puerta,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\5_1442.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\174287-6-0-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1443.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\19503-3-0-0.wav,2,ladrido_perro,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1444.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\111671-8-0-14.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1445.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\122690-6-0-0.wav,1,disparo,urban,test,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1526.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1447.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1541.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1448.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1165.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1449.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\1028.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1450.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\696.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1451.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold7\82024-3-0-6.wav,2,ladrido_perro,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1452.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\76089-6-0-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1453.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\555.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1454.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\162432-6-11-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1455.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\177756-2-0-19.wav,7,fondo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_1456.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\925.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1457.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\135526-6-11-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1458.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\254.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1459.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold1\177621-0-0-88.wav,7,fondo,urban,test,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold3\103199-4-2-8.wav,7,fondo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_1461.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\159747-8-0-4.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1462.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\2-112213-B-39.wav,0,rotura_cristal,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\0_1463.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\3-152007-A-20.wav,4,bebe_llorando,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\4_1464.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\76566-3-0-3.wav,2,ladrido_perro,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\2_1465.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\174287-6-3-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1466.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold4\24347-8-0-19.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1467.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold5\162432-6-7-0.wav,1,disparo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\1_1468.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold10\165166-8-0-2.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1469.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\1-76831-E-42.wav,3,sirena,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1470.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold6\74726-8-0-9.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1471.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\audio\5-187444-A-33.wav,7,fondo,esc50,test,
C:\Users\andre\Desktop\Clasificacion_Acustica\data_esc50\gritos\980.wav,6,grito,esc50,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\6_1473.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold9\157866-8-0-3.wav,3,sirena,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\3_1474.npy
C:\Users\andre\Desktop\Clasificacion_Acustica\data_urban\fold2\109703-2-0-32.wav,7,fondo,urban,test,C:\Users\andre\Desktop\Clasificacion_Acustica\features\7_1475.npy
